Category,CrimeGroup,Description,City,State,Zip,Latitude,Longitude,Date
3,A,and report on the abov dat tim and loc ask for money and stat that she didnt hav any at which tim got mad and grab around the throat push her fac then approach ask for money,Washington,DC,20020,38.8438845587477,-76.9789192694961,
15,A,report that unknown subject took the list tag off of the list vehic and left the fram on the ground,Washington,DC,20020,38.8628728826233,-76.9723193640359,
15,A,report on the list dat and tim whil sit insid the list loc wait for her laundry ent the est and stol the list property from the chair next to then fled the scen,Washington,District of Columbia,20017,38.9199413842707,-77.0000472067359,
20,A,and report that approach her from the rear and snatch the list property and ran nb in the block of street nw and giv chas and stop in the block of new hampshir av nw,Washington,DC,20036,38.9084890642174,-77.0434379976835,
5,A,report between the list dat and tim that subject unknown to him brok into the list property by way of pry the door ont in sid they stol the list property,Washington,DC,20002,38.9019184994474,-76.9984454534384,
15,A,stat on the list dat and tim her vehic was park in front of the list loc and unknown person stol it reg is with the own and key to the vehic is miss stat that target suspect may hav stol the vehic,Washington,DC,20032,38.8431144756069,-76.9893737159287,
20,A,approach her whil she was stand at the bus stop and said giv me yo money at knif point process to search grab on the buttox and chest are of her swe wit observ som of the suspect act,New York,NY,56069,38.8764614966698,-77.0175660571478,
3,A,on the list dat tim and loc stat hav phys alterc with at which tim shot at then point gun at head and demand momey whil was shoot at oth complain vehic and hom was dam,Washington,DC,20020,38.8584703579351,-76.9905950115513,
15,A,report on the list dat between the list tim unknown person ent the list vehic through driv door ont insid the list property was stol,Washington,DC,20017,38.9352225588217,-76.991212330805,
20,A,report that unknown and appear from behind the bush punch in the fac knock him to the ground produc hand gun and demand wallet comply then took the list property from wallet and drop it,Washington,DC,20005,38.9104130729608,-77.0355385374229,
20,A,and group of mal approach and struck whil was on the ground the abov ment mal bent ov was lat found to be miss the list approach the group ov and was struck in the in the fac by,Washington,DC,20002,38.9064473497897,-77.0076358122637,
15,A,report that unkown suspect brok into the list vehic and stol the list item,Washington,DC,20002,38.9041175003033,-77.002777013742,
15,A,reportsth smash the passeng window and attempt to ste property which was insid the belong in the vehic wer toss about as if someon was look for someth,Washington,DC,20002,38.9056462507625,-77.0025500939977,
15,A,report that an unknown person stol the list vehic that was park in front of the loc on the list dat and tim key and reg is in the vehic,Washington,DC,20032,38.8280741874711,-77.007678104487,
15,A,report that unknown suspect ent the list vehic by smash the rear rightsid window to gain entry ont insid report that the list property was stol from the cent consol,Washington,DC,20002,38.8911940674208,-76.9902458311548,
15,A,stat that subject unknown smash his vehic window and stol the list property,Washington,DC,20003,38.8898270872923,-76.995539225513,
15,A,report unknown person had smash out the rear left window on her vehic and reach insid and stol the list property also report her briefcas had person pap that had her person inform on them,Washington,DC,20002,38.8986157366555,-76.9748747909529,
5,A,report on the list dat tim and loc jump in the window of the list loc caus it to break then beg punch and kick about the fac and body are and whil he was assault,Washington,DC,20032,38.7521540363529,-76.9929535858812,
15,A,report her property was stol from the list loc the property was stol from closet that sev peopl also us to stor ther cloth,Washington,DC,20002,38.8981212554401,-76.9926491693771,
3,A,on the list dat tim and loc thrugh was approach by through and produc handgun and start shoot at through was shot in the fac and neck was shot in the torso was shot in the left arm,Washington,DC,20032,38.8458331987838,-76.9992973138077,
15,A,stat unknown subject gain entry into the list vehic by pop the driv door lock and report stol was the list door lock and property,Omaha,NE,68008,38.8933017843473,-76.9772594225293,
15,A,ent the list loc on two sep occas and stol tot of six beer and fled the loc dur the theft stat com on wil wait for yo ass outsid to,Washington,DC,20003,38.8847304096315,-76.9860290195106,
20,A,report on the list dat and tim whil driv in the are of the list loc he stop at the red light and when the light turn green stat he start to driv when anoth vehic hit him from behind,Washington,DC,20032,38.8343070273176,-76.9907283430869,
3,A,report on the list dat tim and loc he was approach by and brand handgun and shot in the right leg and fled in an unknown direct was tak to the hospit for med tre,New York,NY,56479,38.8375552937406,-76.9984308877317,
15,A,report on the list dat and tim her vehic was park at the list loc and unknown person brok in the vehic and tak tak the list item,Washington,DC,20020,38.8585427952377,-76.9985598128787,
15,A,report that unknown subject ent the loc without permit and took the list property,Washington,DC,20019,38.8795421409485,-76.9309680772897,
15,A,report that took the list property without permit,Washington,DC,20019,38.90422064493,-76.947488277414,
15,A,report that unknown subject took the list property off of the list vehic without permit,Washington,DC,20019,38.9013753288986,-76.923265779236,
15,A,report that unknow subject took the list property off of the list vehic without permit,Washington,DC,20019,38.9026416051553,-76.9219224131835,
15,A,report that unknown subject took the list property out off the list vehic without permit,Washington,DC,20019,38.8878012055795,-76.918203075725,
15,A,report that unknown ent the list vehic without permit by break the passeng window ont insid the list property was tak,Crary,ND,58272,38.9037085277408,-76.936441648328,
15,A,report that unknown subject ent the list vehic without permit by break the driv sid window ont insid the list property had been tak,Washington,DC,20019,38.8960092094577,-76.9298379328315,
15,A,report for that on the list dat and tim stol the list property from the list loc,Washington,DC,20002,38.9013616403365,-76.9803947808839,
15,A,rpts on the list dat and tim unknown person ent the list vehic by break out the right passeng window and stol the list property,Washington,DC,20032,38.8212655517808,-77.0063425120696,
15,A,report that between the list dat and tim an unknown suspect smash the passeng sid window and stol the list property from the list vehic,Washington,District of Columbia,,38.9213032722437,-77.0105954119096,
15,A,report that the list vehic was ent by unknown person smash the rear sid window and the list property was stol,Washington,DC,20036,38.9072419007349,-77.0400912004109,
15,A,report that between the list dat and tim unknown suspect smash the front passeng window of the list vehic and stol the list property,Washington,DC,20002,38.9123506212182,-76.9843639104377,
15,A,rpts on the list dat and tim unknown person brok the rear windshield of the list vehic and stol the list property rpts on the list dat and tim unknown person brok the rear passeng window and stol the list property,Washington,DC,20020,38.8633059414914,-76.9890354117611,
15,A,report for that the list vehic was ent by unknown suspect by smash the driv sid window tak wer the list item,Washington,DC,20002,38.91252002303,-76.985590111843,
15,A,report between the list tim and dat that she was involv in verb alterc report then took the key to the list vehic,Washington,DC,20019,38.8826758812234,-76.9355543144325,
15,A,report unknown person smash the right front passeng window to his vehic and stol the list property,Washington,DC,20016,38.9300131120667,-77.0798824946599,
